"dwc.family","dwc.genus","dwc.specificEpithet","idigbio.uuid","dwc.scientificName","dwc.occurrenceID","dwc.decimalLatitude","dwc.decimalLongitude"
"Holothuriidae","Holothuria","tuberculosa","ea5888fb-40a2-4145-a2ed-4cf395885923","Holothuria tuberculosa","MCZ:IZ:HOL-1587",-17.96361,122.23028
"Holothuriidae","Holothuria","tubulosa","1cd85bda-03b6-4c50-971b-361c69b91ba5","Holothuria tubulosa","788A36D1-E30B-4EBC-A886-87B8AB86FF70",NA,NA
"Holothuriidae","Holothuria","tubulosa","e86be4d8-bcd7-4c3c-9885-e3d17bd9166a","Holothuria tubulosa","983519BE-32BB-4340-93A0-9E64185423C0",NA,NA
"Holothuriidae","Holothuria","tubulosa","65c86326-3804-4329-aed9-1f934bb65258","Holothuria tubulosa","FC33C372-CC38-4A1C-866D-A12BFCE5BF7C",41.7226,2.9396
"Holothuriidae","Holothuria","tubulosa","ffb6b531-32af-4a92-bc4f-f109c498b84d","Holothuria tubulosa","1C958AEE-5A22-4234-B4AF-C3253A7611C2",NA,NA
"Holothuriidae","Holothuria","tubulosa","8cd82fc9-5e73-4403-a7a3-770895fc94e2","Holothuria tubulosa","61E8BF22-C41B-44D1-81F9-AB0368281108",NA,NA
"Holothuriidae","Holothuria","tubulosa","139a8958-c805-48c3-b29b-89e2ca08da87","Holothuria tubulosa","A054910F-7293-42F0-B4E0-E5CD591C8665",NA,NA
"Holothuriidae","Holothuria","tubulosa","68a8953b-273e-429f-9959-58802f20ddfb","Holothuria tubulosa","900167A4-5A87-4C3B-845F-0A690B7B345E",NA,NA
"Holothuriidae","Holothuria","tubulosa","93285f13-f19d-4445-a768-4a3e66ac2c91","Holothuria tubulosa","34F92F67-58A6-40F5-A834-716541EBF082",NA,NA
"Holothuriidae","Holothuria","tubulosa","fe2e8d43-64e4-4238-9eae-0c99c0f8c5d1","Holothuria tubulosa","1829E2FF-9DD9-40A6-9806-28167F8F2641",41.7226,2.9396
"Holothuriidae","Holothuria","tubulosa","fe48a737-777b-4a2d-a938-b01c6c835dab","Holothuria tubulosa","3BE9C976-849E-493D-A784-61642DFA0100",41.6731,2.8039
"Holothuriidae","Holothuria","tubulosa","b7bf9edf-0664-4a31-ac6d-be61c6167980","Holothuria tubulosa","839C7CD6-502E-4A55-9EDC-35B937EF3E68",NA,NA
"Holothuriidae","Holothuria","tubulosa","ea2b9248-53d5-4530-9ee9-4244ddbf77ac","Holothuria tubulosa","72CA9C2B-099D-403C-98E4-21EA73C61CBE",NA,NA
"Holothuriidae","Holothuria","tubulosa","baf53ea9-e435-4fa2-bb6e-e33336859a78","Holothuria tubulosa","E4DB1B4D-0790-4386-8C34-3E813D58D09A",41.7226,2.9396
"Holothuriidae","Holothuria","tubulosa","b43be3f8-63b1-49e0-bd0b-54846a2cec7a","Holothuria tubulosa","A743B2F6-68EF-4471-93D6-F30CDD17ABB0",NA,NA
"Holothuriidae","Holothuria","tubulosa","e7ce6890-d042-4d97-8464-a73ae9f86c26","Holothuria tubulosa","87D71224-3D0B-4BBB-B9D8-86873CFC959F",NA,NA
"Holothuriidae","Holothuria","tubulosa","27d9dc5e-e74e-4bb2-89ea-02eee7236db3","Holothuria tubulosa","CEDA577B-2B2C-4703-9BAB-860913AA5351",NA,NA
"Holothuriidae","Holothuria","tubulosa","2e6e01c6-9dd3-40d6-acc0-77f5704607ba","Holothuria tubulosa","2D666CB5-7FB3-4DB3-B79C-1E5973037BF9",NA,NA
"Holothuriidae","Holothuria","tubulosa","5cd5928d-64df-41e6-9162-2543bd69dfb0","Holothuria tubulosa","F5C1B4B2-35C1-427F-AA93-EE9171C619BE",NA,NA
"Holothuriidae","Holothuria","tubulosa","570b8824-ed07-4512-84ca-6c2ddddb267c","Holothuria tubulosa","D4F40912-7BE4-49B9-A418-5ACBCD0D5C22",NA,NA
"Holothuriidae","Holothuria","tubulosa","64ac480a-f05b-437f-9e40-41c5dcd72823","Holothuria tubulosa","E655F242-3364-4049-B18E-9AFA36401887",NA,NA
"Holothuriidae","Holothuria","tubulosa","f4aa1d6d-3abb-43a0-a968-21a80dffe25a","Holothuria tubulosa","28CCB3B2-D4C4-40F3-8056-E5F30240AC04",NA,NA
"Holothuriidae","Holothuria","tubulosa","75ad13f2-f416-4572-84fe-ee4765b5f636","Holothuria tubulosa","0CC8F954-B7E5-4E97-85B8-603EEE262630",NA,NA
"Holothuriidae","Holothuria","tubulosa","7a126f68-0c14-43c8-8c30-5c1d575841d9","Holothuria tubulosa","8441FAA0-3C25-4416-9EE4-C36A6A9B3CC3",NA,NA
"Holothuriidae","Holothuria","tubulosa","f2ad1527-fb70-4de3-a314-9567cbe3f0f3","Holothuria tubulosa","C63B839F-65B1-43B7-A513-60A26C7EEDB3",NA,NA
"Holothuriidae","Holothuria","tubulosa","75448164-30bb-4a90-b9e4-680aa5142465","Holothuria tubulosa","65110A2C-6F71-4DF7-984E-F0EF78D7BDC2",NA,NA
"Holothuriidae","Holothuria","tubulosa","82a64cea-1603-4c79-ad51-3099bbb32b05","Holothuria tubulosa","CC0336A6-EC57-4A86-8E7D-9FE48663170E",NA,NA
"Holothuriidae","Holothuria","tubulosa","8f11af84-4076-4611-af45-c0728488dc7c","Holothuria tubulosa","7C3E4DDE-FC95-45F9-AC2E-702E58A581D1",NA,NA
"Holothuriidae","Holothuria","tubulosa","1d88e64b-6fd0-46a3-9a76-631e50bcfcf0","Holothuria tubulosa","022F8070-4B20-437C-B9AC-A4F1875B8E5D",NA,NA
"Holothuriidae","Holothuria","tubulosa","35f4d15c-0ce7-4f7c-891c-1cbf4e964f56","Holothuria tubulosa","BE597870-9BFB-483B-B816-5F2F331939A5",NA,NA
"Holothuriidae","Holothuria","tubulosa","11527b96-f7f5-4995-9ebf-41f5ad194ec3","Holothuria tubulosa","71860695-950A-4D19-9CC5-8A0D672DA196",NA,NA
"Holothuriidae","Holothuria","tubulosa","6d4265a3-accc-420f-a903-8739d90c6f7f","Holothuria tubulosa","4B80B19B-E146-4DC9-A839-50AC74E1F528",NA,NA
"Holothuriidae","Holothuria","tubulosa","e8c54286-70ed-48e3-9247-c2f6efc1fdb5","Holothuria tubulosa","6DFF06AF-2AA0-4D77-932C-82CAD761E830",NA,NA
"Holothuriidae","Holothuria","tubulosa","8c751376-a783-45af-858d-3a627b86b175","Holothuria tubulosa","F560292E-AD46-40CB-A6E9-2B904CE1F580",NA,NA
"Holothuriidae","Holothuria","tubulosa","a2d3cede-480f-4713-ac71-6e8079356663","Holothuria tubulosa","29B66C61-78B9-4CC4-9FF6-4ADF70B33A56",NA,NA
"Holothuriidae","Holothuria","tubulosa","4591b148-7045-4268-bf8d-5d7c16625268","Holothuria tubulosa","MCZ:IZ:125702",NA,NA
"Holothuriidae","Holothuria","tubulosa","effd38a7-6df7-49c8-8adc-40b9476018f9","Holothuria tubulosa","B4662571-F73D-4322-B160-73DB7265C168",NA,NA
"Holothuriidae","Holothuria","tubulosa","4eefc063-e07e-4de9-8fca-1c6a2d98cf3d","Holothuria tubulosa","9AA70BD1-ED1F-415E-B0EB-1783803A0291",NA,NA
"Holothuriidae","Holothuria","tubulosa","6e80b950-328b-4035-b5f6-b7fe5d29c34d","Holothuria tubulosa","DF4CD817-0DE5-4DFA-A81C-3C7C1D562143",NA,NA
"Holothuriidae","Holothuria","tubulosa","ce5211b3-be3b-4c60-9dc6-7594993a3e50","Holothuria tubulosa","84A56D58-061D-40AB-BC37-15BE90DCA28D",NA,NA
"Holothuriidae","Holothuria","tubulosa","c466d5c7-e83e-469b-b98c-efd6f6bdcbf1","Holothuria tubulosa","368BF1E4-EF60-4DF4-8882-25E39D4AAE3A",NA,NA
"Holothuriidae","Holothuria","tubulosa","5a88bbb4-7915-42cd-90b1-236fe744a110","Holothuria tubulosa","11E0C941-499B-4F74-9E8C-B87BC6193181",41.7226,2.9396
"Holothuriidae","Holothuria","turriscelsa","cffd80ad-c189-4e09-9e89-35c2b764a9b5","Holothuria turriscelsa","77888830-7C05-4316-974C-40462EDDB280",-17.47579,-149.83142
"Holothuriidae","Holothuria","turriscelsa","fd0330f1-a998-44e3-a66d-d39571842874","Holothuria turriscelsa","733B2BA2-785E-4BE4-9031-F1DA1FF07009",28.184617,34.638117
"Holothuriidae","Holothuria","turriscelsa","19e4e257-e6d3-4ccf-96ce-7293174b7661","Holothuria turriscelsa","0E834DDB-363B-454B-9BD4-E8DAA85FEB63",-5.200333,145.812668
"Holothuriidae","Holothuria","turriscelsa","aa37771d-6e6a-4621-b981-d0d2e6e710df","Holothuria turriscelsa","36A938A4-67F6-4467-98BA-22FBD12DABED",-19.1,-169.9
"Holothuriidae","Holothuria","turriscelsa","05b038c0-a8a3-41b9-bbec-1454cb89ae82","Holothuria turriscelsa","611621BF-7380-44AF-9B51-AE8E159695FE",11.7183,43.1561
"Holothuriidae","Holothuria","turriscelsa","dfd42582-ad8b-480b-a57e-56582dfac58a","Holothuria turriscelsa","6C385B48-1097-407F-8E80-0B1E2390AB9D",-17.6,-149.4
"Holothuriidae","Holothuria","turriscelsa","ec9b0a9c-4530-4f15-830b-7ffb8130c8f1","Holothuria turriscelsa","96D7CD71-D58D-4A33-8FD7-269DAE32FAA2",9.49214,138.14779
"Holothuriidae","Holothuria","turriscelsa","409f3aa4-a456-4f48-a7d8-625f9f7075f9","Holothuria turriscelsa","C8C42A71-95EA-44AE-8914-E3CE3F43479A",-19.1,-169.9
"Holothuriidae","Holothuria","turriscelsa","adef00f4-338a-4748-83ac-165ae9ffa6f3","Holothuria turriscelsa","45A105A3-71E5-42B2-ADF7-1C80A9BBA96D",-5.1705,145.838669
"Holothuriidae","Holothuria","turriscelsa","e077d522-5924-47e1-8d09-4f00e507d503","Holothuria turriscelsa","FCF7034B-C732-4994-B29E-1FF34855DC65",-14.9355,-147.86
"Holothuriidae","Holothuria","turriscelsa","c5cb93a8-2cf0-4769-8d4e-57a01ce80e71","Holothuria turriscelsa","F8ABCA5A-AF47-49FA-91AE-558AF8D572D4",11.7183,43.1561
"Holothuriidae","Holothuria","turriscelsa","b3bad337-2a79-47a2-b063-5f8e52c9bbfe","Holothuria turriscelsa","DA40D930-7C27-4686-887D-42E89EE75B38",11.7183,43.1561
"Holothuriidae","Holothuria","turriscelsa","484b02bb-d984-4201-8032-82fcb5d6a2dc","Holothuria turriscelsa","312E231D-6082-443C-A820-92DAC00ECE58",13.5,144.8
"Holothuriidae","Holothuria","turriscelsa","37f1afd9-b901-4adc-b0a0-5054c125239f","Holothuria turriscelsa","B023A0E2-6D80-4FBF-9300-44E130E02AD4",5.29649,162.8981
"Holothuriidae","Holothuria","turriscelsa","a3fb7c3b-5fa4-4d12-bf1f-dc3467b702f5","Holothuria turriscelsa","831A36C9-DE65-4FAD-92B8-853250228EF0",19.5707,40.00878
"Holothuriidae","Holothuria","turriscelsa","75909a0d-2794-4c4f-b995-f0c4cc6d867c","Holothuria turriscelsa","E6F4211A-36EB-4FAC-8AF0-DE153C85E2A5",5.33002,163.02465
"Holothuriidae","Holothuria","turriscelsa","e6cca818-e0ec-4a0b-a1c7-c5663f953812","Holothuria turriscelsa","89ECB33A-89C0-434C-8DCB-7C3DCD1155C2",19.5707,40.00878
"Holothuriidae","Holothuria","turriscelsa","fc7219e4-a95c-4da5-bfa6-9ee1f6b424b9","Holothuria turriscelsa","1016C5C6-137E-4C11-80B2-3B7719838741",-5.198333,145.827332
"Holothuriidae","Holothuria","turriscelsa","2aabb18d-df32-4638-946c-2223a1a2ae40","Holothuria turriscelsa","FDC54F34-5342-4B1C-8179-047E5AE419AB",-17.47579,-149.83142
"Holothuriidae","Holothuria","turriscelsa","b76bc387-06a9-4738-b2cd-522be0f83cec","Holothuria turriscelsa","6B212D89-690E-482C-82A1-09B4B529053C",13.5,144.8
"Holothuriidae","Holothuria","turriscelsa","12171262-9ca9-4d9d-9a2b-712b82c1fe6f","Holothuria turriscelsa","AF872419-7C20-4DE9-ACE5-0924DCA6E7E1",26.441384,127.71154
"Holothuriidae","Holothuria","turriscelsa","39aafa3b-a850-461c-812c-da9ddd077e0c","Holothuria turriscelsa","84EF7D0E-B1A9-40C0-9A97-2127F2E6F75E",13.5,144.8
"Holothuriidae","Holothuria","turriscelsa","1ecfece0-6531-4e3f-8841-94b008c55681","Holothuria turriscelsa","3018C91E-A30B-4C2A-A803-B625EF9ED3C2",19.5707,40.00878
"Holothuriidae","Holothuria","turriscelsa","96989196-7ad1-4fda-a53d-8c2cb2b1c5dd","Holothuria turriscelsa","EBC5902D-62B1-4F05-875B-3164E08AA18E",9.332,138.0557
"Holothuriidae","Holothuria","turriscelsa","33052140-126d-4462-8f7d-2a64bf98fc28","Holothuria turriscelsa","AB3916B2-EE52-467D-855D-94F4D5257470",13.5,144.8
"Holothuriidae","Holothuria","turriscelsa","422066a1-c2d6-4051-b775-eb002d15e60c","Holothuria turriscelsa","2851CC18-7ACB-4C8A-9B3F-9102CBFEC95C",9.95152,123.36399
"Holothuriidae","Holothuria","turriscelsa","163a2f0a-3fea-4f13-a062-d7676368b547","Holothuria turriscelsa","F8D9025F-544F-4282-BABF-8540E502F502",28.184617,34.638117
"Holothuriidae","Holothuria","zacae","b255a864-780b-4ad3-b9ec-7d06b368a1fc","Holothuria (Vaneyothuria) zacae typica","MCZ:IZ:HOL-2096",NA,NA
"Holothuriidae","Holothuria","zacae","0934414c-4b6a-4e2d-a55b-53156711618c","Holothuria (Vaneyothuria) zacae typica","MCZ:IZ:126419",NA,NA
"Holothuriidae","Holothuria","verrucosa","9c536638-a065-47d8-846d-db30f51788a9","Holothuria verrucosa","7EADA0D6-56E9-4BB9-AFD4-149CDC23346C",13.5,144.8
"Holothuriidae","Holothuria","verrucosa","d74bdbfa-2d27-47b3-bb72-8d8ca069741a","Holothuria verrucosa","2EE83F2F-ED48-4780-A49C-03D7B8CF05B2",-18.48788,163.09553
"Holothuriidae","Holothuria","verrucosa","2e95b746-cf98-4295-8d48-a5d7a847027f","Holothuria verrucosa","0D1C5D24-B45C-40D9-B910-869AC269646F",21.2971333333333,-157.929
"Holothuriidae","Holothuria","verrucosa","34b86a1c-3cf8-4d85-af2a-4f8aad786c72","Holothuria verrucosa","6675EA54-5327-4D5C-BA7B-75A5637C2533",13.5,144.8
"Holothuriidae","Holothuria","verrucosa","d7eb5ab9-f1a9-4917-9409-d5f56e06d385","Holothuria verrucosa","1B272634-AC06-41A5-9EA6-D45866FAB59B",-21.0787,55.2256
"Holothuriidae","Holothuria","verrucosa","9afd0f58-71db-4acd-ab53-249303efb549","Holothuria verrucosa","7FE7A7B5-A365-4A3C-8361-1BBDBE0937A6",13.5,144.8
"Holothuriidae","Holothuria","verrucosa","0488c222-ced2-46bb-9562-46a2e78ea79d","Holothuria verrucosa","45B032AF-F042-46A5-900F-E24F9E3ED659",-13.44624,48.33157
"Holothuriidae","Holothuria","verrucosa","fc39b7d5-c43d-4982-a17f-31291d11d410","Holothuria verrucosa","13D0BD67-69B6-4623-9ECE-4A3A25548591",-17.5597,-149.8872
"Holothuriidae","Holothuria","verrucosa","0fa79f26-a3ce-41b3-832d-7bde3d48914d","Holothuria verrucosa","6892E197-6AB0-44A7-8E79-5C91C0D832CE",-17.4756,-149.8344
"Holothuriidae","Holothuria","verrucosa","b0b710c9-2fd6-44cc-8458-1bddd9d8e9ac","Holothuria verrucosa","4A106547-1E9B-4EBE-A868-B54B9CF12236",NA,NA
"Holothuriidae","Holothuria","verrucosa","f68322b9-923d-48a6-b4cc-f6d00605b37f","Holothuria verrucosa","BF972249-A54D-4790-AE6F-50BE4D93F14E",13.5,144.8
"Holothuriidae","Holothuria","verrucosa","e2668b69-30c4-455e-b7a2-a01e822bc7db","Holothuria verrucosa","B81C0003-2D42-4266-A67D-E554E5CCD131",1.9393,-157.4963
"Holothuriidae","Holothuria","verrucosa","9842be93-ae70-4dec-84bc-3a573605d473","Holothuria verrucosa","463FAE68-3D93-4771-BAAB-91935689C92C",-13.4244,48.3642
"Holothuriidae","Holothuria","verrucosa","8d14451b-e60e-4dcd-9250-5ea5a684eda2","Holothuria verrucosa","CF5A7003-95D9-45FA-8835-AB011C98B067",-15.5325,167.214166666667
"Holothuriidae","Holothuria","verrucosa","443c4d05-bc6e-4e27-ad29-701e6cc5299c","Holothuria verrucosa","0B518AB3-9FD3-4694-8DBF-84BDF86B2776",-15.016667,-148.283333
"Holothuriidae","Holothuria","verrucosa","ee724cab-132b-471f-b3c0-cd859c26bd96","Holothuria verrucosa","7CFBCB89-F7A3-4ABB-B565-1F4BB3D72139",26.504484,127.843634
"Holothuriidae","Holothuria","verrucosa","5b096292-2ffe-4c5d-84d0-80e6309e231d","Holothuria verrucosa","E12EE664-97CE-49DE-AE05-F29C594D9DA7",NA,NA
"Holothuriidae","Holothuria","verrucosa","68831b73-a64b-4c7d-b8e3-815d65400181","Holothuria verrucosa","33E16AC4-6DCA-4779-AEA5-50273B77DF1C",26.444199,127.772746
"Holothuriidae","Holothuria","verrucosa","42973944-12c8-4bb6-b834-5da73969c444","Holothuria verrucosa","29E22266-AB1B-4C74-AAA1-D5CAFD1198CF",7.08144,171.34597
"Holothuriidae","Holothuria","verrucosa","346b5d11-095b-4929-8289-8d4e8715af09","Holothuria verrucosa","1847FE34-166A-4425-8078-08AF3FE6133F",-17.533333,-149.833333
"Holothuriidae","Holothuria","verrucosa","5336b910-5f95-4058-9339-638d00b1c971","Holothuria verrucosa","64A10C43-C9A6-4DAD-983C-FBF5B1305383",NA,NA
"Holothuriidae","Holothuria","verrucosa","9c933827-a6ac-451f-b171-f41cee62e675","Holothuria verrucosa","EA3385B6-52C3-4261-B87B-530FB4F048CC",-17.47638,-149.83159
"Holothuriidae","Holothuria","verrucosa","295693c9-b2ad-4bbd-a112-6a7e8a47a418","Holothuria verrucosa","99A1675D-A7EB-4751-ACB3-53F45039D942",23.7683,-166.2602
"Holothuriidae","Holothuria","verrucosa","dda3ebb2-dde3-4ff8-9efd-9e2c652c8438","Holothuria verrucosa","58631E87-5658-4101-992A-57FD4F44ADD8",-21.090833,55.229444
"Holothuriidae","Holothuria","verrucosa","cf60535a-5727-4d9a-a590-920042b16c83","Holothuria verrucosa","F7E383AA-A309-4C0D-9006-DFD0D70FA8D6",7.16517,171.03608
"Holothuriidae","Holothuria","verrucosa","99e40ab8-0dc1-44c1-8350-4208b7023d30","Holothuria verrucosa","41CA7E8F-453C-4A59-A59D-3830580914E4",-15,167
"Holothuriidae","Holothuria","verrucosa","402acbee-562c-4751-8125-394fb78c35fc","Holothuria verrucosa","urn:catalog:CAS:IZ:111365",NA,NA
"Holothuriidae","Holothuria","verrucosa","75bcb1f9-485e-4afb-9e62-90336cbc3d33","Holothuria verrucosa","AE71B374-CE24-4CCC-B02E-D7151F6C3507",NA,NA
"Holothuriidae","Holothuria","verrucosa","5eb68408-63cf-43aa-aff4-ccaaf59ca4fd","Holothuria verrucosa","B01F6005-944C-4AD8-BFC7-FB2FDA208629",-13.4789,48.23655
"Holothuriidae","Holothuria","verrucosa","f9c2cf5c-416e-4900-be44-279241e11c57","Holothuria verrucosa","BEB66254-6C7A-4223-85AD-373C3014B0FA",-13.4789,48.23655
"Holothuriidae","Holothuria","verrucosa","6ced82ec-db84-40e9-bac4-0ae3e37f85fd","Holothuria verrucosa","A34297E8-2F59-4BAD-ACCC-371032373B77",13.5,144.8
"Holothuriidae","Holothuria","verrucosa","8a72a183-d4ef-4a06-bd01-ec446c5295a0","Holothuria verrucosa","FC6DCF45-0CFD-4CAD-883E-60202F248C43",-13.4244,48.3642
"Holothuriidae","Holothuria","verrucosa","1e2a7e1c-624d-48ae-b148-28ce5a392b3d","Holothuria verrucosa","EC62ABBB-42D2-4298-B16F-F5DC3144B11B",-17.6,-149.4
"Holothuriidae","Holothuria","vittalonga","6ae5a1e9-eb74-49a0-a6f4-1d81a03f6f2d","Holothuria vittalonga","40A80B86-FACC-4639-8FA5-C3DF5E7F4827",-13.46678,48.32303
"Holothuriidae","Holothuria","whitmaei","cb7f3675-2335-4b9a-8cb8-d0950c62ae7e","Holothuria whitmaei","1A8CE58D-1995-43AF-913F-585DDBD498F3",6.4453,-162.3976
"Holothuriidae","Holothuria","whitmaei","6c7b880b-1eef-47e2-9832-dbbd4d0a4bc5","Holothuria whitmaei","39370AA5-9F6C-4909-8DC5-1FC7E1F86FCA",13.59883333,144.8355
"Holothuriidae","Holothuria","whitmaei","444b20ca-3cde-4447-bd77-ce1fc3054b73","Holothuria whitmaei","E1AC5A56-E34D-4273-BB2A-CCC1E0DF7C62",NA,NA
"Holothuriidae","Holothuria","whitmaei","a6e4fbc9-a0d0-4fad-adaa-d3e1ebe327b8","Holothuria whitmaei","13B20575-B2FD-4159-A881-CC67E9AEAD53",NA,NA
"Holothuriidae","Holothuria","whitmaei","23739221-1165-4b7d-853c-212db3f57bac","Holothuria whitmaei","E7832C0F-8C04-4BE1-B746-B42273CB21B0",NA,NA
"Holothuriidae","Holothuria","whitmaei","f70b4ede-ce9f-46eb-87c1-72fa7f6fc705","Holothuria whitmaei","EF4D4E1B-47A0-4E66-9AEF-E5CCAD4D3654",9.8424,139.6707
"Holothuriidae","Holothuria","whitmaei","dca03940-e5d0-481b-9888-045be7270b04","Holothuria whitmaei","822A293E-6ABE-41F0-BCDD-C0E5FB1ACD8A",-19.1,-169.9
"Holothuriidae","Holothuria","whitmaei","23f3d165-b515-45c6-8089-355806654ccd","Holothuria whitmaei","65E85BDD-F9C2-484F-9643-88A7502CD5B4",7,158.2
"Holothuriidae","Holothuria","whitmaei","1ffa6f96-016c-4cf5-8e81-4d7e3c98842b","Holothuria whitmaei","39E82BE3-AF2B-413B-8F95-A75CECA46961",-19.1,-169.9
"Holothuriidae","Holothuria","whitmaei","e4c08026-aecc-47d3-882e-ed16a56cd378","Holothuria whitmaei","78125FC2-EE1E-4FD8-9D93-F8927DC8A383",13.5,144.8
"Holothuriidae","Holothuria","whitmaei","edb2f9da-3e05-44e2-b94f-f27e2c09a9c3","Holothuria whitmaei","9F4132B5-1A3B-4D7A-9602-653682395CAF",-23.3574,-134.4934
"Holothuriidae","Holothuria","whitmaei","5c2644fe-43be-4ee0-ae16-e0e5ff1ebb9f","Holothuria whitmaei","8035F470-2BAB-4DA6-95E3-1F28F002D3EE",-10.5329,-138.684883333333
"Holothuriidae","Holothuria","whitmaei","4c63f6e9-a07b-4db0-92d2-59ea8ddaa60e","Holothuria whitmaei","C672BD64-F33D-4E11-962C-0667B9EAD7BE",-17.4764,-149.8306
"Holothuriidae","Holothuria","whitmaei","db730f55-c57a-40aa-a9ff-e36185dc36e9","Holothuria whitmaei","7E4A815B-4396-4EEA-AFEC-2E50BBC50100",NA,NA
"Holothuriidae","Holothuria","whitmaei","c185cbf2-1480-4676-811b-e860be3316cc","Holothuria whitmaei","3C5FF3F7-59AB-4CF0-BC99-AD9EA34AFE68",13.5,144.8
"Holothuriidae","Holothuria","whitmaei","8faf9d56-b5af-4579-90ba-ac455c96ef73","Holothuria whitmaei","D6142F6B-1ECD-4B7D-AD1B-E45AB924397B",9.8424,139.6707
"Holothuriidae","Holothuria","whitmaei","23505837-dff3-4106-9fd2-d9ed98d7033c","Holothuria whitmaei","AB9135E3-B9A7-46AF-BE73-054194ED3B08",13.5,144.8
"Holothuriidae","Holothuria","whitmaei","46a32b73-2048-4913-ae1f-a29e5dfdc233","Holothuria whitmaei","BFB0357A-52DC-4537-B57B-94DFAE9845B0",9.3331,138.0547
"Holothuriidae","Holothuria","whitmaei","68abed86-fce1-4f69-b97f-fa614fe446c2","Holothuria whitmaei","5934FE22-1429-406C-883A-3CD8CE3EA8C0",5.34222,163.01986
"Holothuriidae","Holothuria","whitmaei","8e7ace7a-1eb1-41fe-b1db-ecab0da9b46d","Holothuria whitmaei","2083FC21-EECC-4677-8902-56DB1A24FAA9",NA,NA
"Holothuriidae","Holothuria","whitmaei","73c36313-075d-4781-a105-ad990cc2a2ec","Holothuria whitmaei","B18DB782-DEFD-402C-A0C3-4A01437FD34A",-21.2,-159.8
"Holothuriidae","Holothuria","whitmaei","d2b8afb4-79f3-4cce-ac17-5af4714cddaa","Holothuria whitmaei","EA873C12-D670-4E0D-8371-F2E3ABB9EC96",-9.45288333333333,-140.087566666667
"Holothuriidae","Holothuria","whitmaei","2259631e-57ad-46d4-85e7-9268353daca0","Holothuria whitmaei","B2EDAD6C-9FD1-4734-A7A7-F657F3C2B9D1",-10.4716833333333,-138.67835
"Holothuriidae","Holothuria","whitmaei","7f9fe921-5a44-461b-8279-bd3241495e87","Holothuria whitmaei","563FD440-462A-4036-9A5D-500AE0C91C54",-22.5694,167.1961
"Holothuriidae","Holothuria","whitmaei","389fef5d-f5b6-45f1-be68-09e074543054","Holothuria whitmaei","BBFD3985-3A64-4F11-8F25-A4CA83EE6D36",-9.7454,-138.811783333333
"Holothuriidae","Holothuria","whitmaei","739860ed-3292-496e-a6f2-f58bc4c476b5","Holothuria whitmaei","64F5C1C0-5493-4355-A119-DE216D3CC8E7",-14.2,-169.7
"Holothuriidae","Holothuria","whitmaei","d197963f-e496-4cdd-b0ef-bc95486b312a","Holothuria whitmaei","FCC7A716-BADD-4DC2-B175-618D4739DD9E",-17.91205,162.8987
"Holothuriidae","Holothuria","whitmaei","62c76252-e4a2-4161-b395-a9fa3deb5dd1","Holothuria whitmaei","D7588006-9FAA-4A54-90F2-2D6EE43C35DD",13.479096,144.726632
"Holothuriidae","Holothuria","whitmaei","6b6e34bd-a3ec-44cd-9889-17a7b69b23d2","Holothuria whitmaei","2C2CFA4C-DBDC-4F22-A634-A7B6C8741937",NA,NA
"Holothuriidae","Holothuria","whitmaei","db554985-c4be-4071-9c1e-f7857a6b60b9","Holothuria whitmaei","AA1A7657-1FE8-415C-964D-4EC9B614A6CF",NA,NA
"Holothuriidae","Holothuria","whitmaei","84b09d9f-0b37-448b-952d-98b4c56c1824","Holothuria whitmaei","7C12E9A6-37C4-4C32-819F-7CC7EBDA1517",26.25,127.56
"Holothuriidae","Holothuria","whitmaei","a1a47112-5df6-4d49-9292-ac919890dc6f","Holothuria whitmaei","1559C08C-A472-4D68-819C-EE8CD6B4C6EE",13.5,144.8
"Holothuriidae","Holothuria","whitmaei","2d1fbd42-05f1-453e-8f25-c82bbd0236c1","Holothuria whitmaei","0E895517-5BA3-49BB-908B-61EAB582A236",-19.1,-169.9
"Holothuriidae","Holothuria","whitmaei","ffef7487-5599-4565-9442-048bc2472edb","Holothuria whitmaei","ED0514C3-3EB8-4AF5-B4F8-8556192E23EF",9.50113,138.16055
"Holothuriidae","Holothuria","whitmaei","f063cae2-d6eb-4e68-ae89-d7001e5780c4","Holothuria whitmaei","F091D9EA-3074-40F4-B2CF-5DBCF5D5D338",-9.36858,-140.11352
"Holothuriidae","Holothuria","whitmaei","035f85e8-1571-43d3-b194-a5601f29b3e1","Holothuria whitmaei","BF342E80-B5EB-47F8-AD08-A574D7823E6E",NA,NA
"Holothuriidae","Holothuria","whitmaei","3bae4ca9-ddfe-4cb9-9bf1-1951183c1e24","Holothuria whitmaei","B6EC8697-1280-44C3-83EA-F3C979B3930F",-21.2,-159.8
"Holothuriidae","Holothuria","whitmaei","495db75b-74ad-4047-9784-5e8bc8b2779e","Holothuria whitmaei","4BB4EFD3-7D89-49EA-8A50-F3D73CDAA456",23.8632,-166.1842
"Holothuriidae","Holothuria","whitmaei","87fd5632-c900-40ea-bda3-9bf62059de1b","Holothuria whitmaei","45939E57-B1D8-4913-84CD-CAC845755D33",-17.88725,162.89752
"Holothuriidae","Holothuria","whitmaei","2fb2d08d-660a-46db-b173-a6f916f4d935","Holothuria whitmaei","8801A056-77F6-4824-9862-F7FD24F6D450",-22.5694,167.1961
